expand,self,id,key,name,avatarUrls,projectCategory,projectTypeKey,simplified,style,isPrivate,properties
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10159,10159,GWMWEB,GrowMe/2023-GWM-WEB-2072,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10401', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10401?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10401?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10401?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10253,10253,GRMWEB,GrowME/2024-GWM-WEB-2138,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10109,10109,GMBHYB,Gymble AMC / 2023-GMB-HYB-2021,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10402', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10402?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10402?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10402?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10133,10133,HARVARDWEB,Harvard Club/ 2023-KWT-WEB-2044,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10216,10216,HIPAWEB,HIPAAtrek / 2022-HPA-WEB-1910 (Cloud),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10417', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10417?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10417?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10417?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10033,10033,KWTWEB,HireTeams/2022-KWT-WEB-1945,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10405', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10405?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10405?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10405?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10104,10104,HTWEB,HireTeams/2022-KWT-WEB-2018,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10402', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10402?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10402?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10402?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10135,10135,HKITWEB,HiringKit/ 2023-KWT-WEB-2046,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10138,10138,HLKWEB,Hollabak /  2023-HLK-WEB-2050,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10046,10046,HOVIOS,Homevestors of America/2022-HOV-IOS-1959,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10212,10212,HTML,HTML (Cloud),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10237,10237,HBBWEB,Hubble.Golf/2024-HBB-WEB-2128,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10136,10136,IACCESSBCK,iAccess-Analytics (2023) / 2023-IAI-BCK-2048,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10119,10119,IAIWEB,iAccess-Analytics (2023)/2023-IAI-WEB-2030,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10410', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10410?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10410?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10410?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10279,10279,IAIPH2WEB,iAccess-Analytics/Voice - Phase 2/2024-IAI-WEB-2167,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10401', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10401?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10401?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10401?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10263,10263,IAICRBCK,iAccess-CR/2024-IAI-BCK-2148,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10273,10273,IMEWEB,IMEROPEX/2024-IME-WEB-2158,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10062,10062,IMXAND,IMEX/2022-IMX-AND-1974,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10061,10061,IMXIOS,IMEX/2022-IMX-IOS-1973,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10060,10060,IMXWEB,IMEX/2022-IMX-WEB-1972,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10201,10201,IGTIWEB,In Good Time Insurance Services/ 2023-GTI-WEB-2107,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10268,10268,IDMB2CWEB,Independent Medical Group - B2C Website/2024-IDM-WEB-2153,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10416', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10416?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10416?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10416?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10206,10206,IMGWEB,Independent Medical Group/2021-IDM-WEB-1802 (Cloud),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10405', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10405?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10405?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10405?size=medium'}",,software,False,classic,False,{}
